url,relations,start_date_to,start_date_from,start_date_sort,comments,alternative_names,external_links,review,start,name,set_num,volume,sb_text_number,pp_kdsb,num_folios,signature_letter,signature_number,drepung_number,provenance,zotero_ref,tibschol_ref,availability,dimension,item_description
https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/7290/,"[{'id': 5614, 'label': ""thogs med bzang po dpal gyi bka' 'bum 'thor bu'i skor (5047) has as an instance rgyal sras thog med kyi bka' 'bum (7290)"", 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/5047/', 'label': ""thogs med bzang po dpal gyi bka' 'bum 'thor bu'i skor (5047)"", 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/7290/', 'label': ""rgyal sras thog med kyi bka' 'bum (7290)"", 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': '', 'tei_refs': '', 'support_notes': '', 'confidence': 'Positive', 'start': None, 'end': None}]",,,,,,,True,,rgyal sras thog med kyi bka' 'bum,,,,,178,la,98,18106,'bras spungs gnas bcu lha khang,,,non-accessible,46 x 9,Script: 'bru tsha.
https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/4919/,"[{'id': 1483, 'label': 'rgyan bdun bshad pa rgyan gyi me tog (4920) has as an instance rgyan bdun bshad pa (4919)', 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/4920/', 'label': 'rgyan bdun bshad pa rgyan gyi me tog (4920)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/4919/', 'label': 'rgyan bdun bshad pa (4919)', 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': None, 'tei_refs': None, 'support_notes': None, 'confidence': 'Positive', 'start': None, 'end': None}]",,,,,rgyan bdun bshad pa (colophon),https://purl.bdrc.io/resource/MW1PD89084_E2F465,True,,rgyan bdun bshad pa,Set 2,52,7,453-459,4,la,501,19269,'bras spungs gnas bcu lha khang,,2_052_07,available,43 x 6.5,Script: dpe tshugs.
https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/4652/,"[{'id': 1365, 'label': ""rgyan 'grel 'thad ldan gsal byed rin po che'i snang ba (4653) has as an instance rgyan 'grel 'thad ldan gsal byed rin po che'i snang ba (4652)"", 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/4653/', 'label': ""rgyan 'grel 'thad ldan gsal byed rin po che'i snang ba (4653)"", 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/4652/', 'label': ""rgyan 'grel 'thad ldan gsal byed rin po che'i snang ba (4652)"", 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': None, 'tei_refs': None, 'support_notes': None, 'confidence': 'Positive', 'start': None, 'end': None}]",,,,,shes rab kyi pha rol tu phyin pa'i man ngag gi bstan cos (sic) mngon par rtogs pa'i rgyan ces bya ba'i grel bshad (catalogue),https://purl.bdrc.io/resource/MW1PD89051_6F3C98,False,,rgyan 'grel 'thad ldan gsal byed rin po che'i snang ba,Set 1,26,1,11-401,198,tsha,44,15803,'bras spungs gnas bcu lha khang,,1_026_01,available,70 x 10.5,Script: 'bru tsha.
https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/5031/,"[{'id': 1534, 'label': ""rgyas pa 'bum gyi 'gyur byang drug bshad pa (5032) has as an instance rgyas pa 'bum gyi 'gyur byang drug bshad pa (5031)"", 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/5032/', 'label': ""rgyas pa 'bum gyi 'gyur byang drug bshad pa (5032)"", 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/5031/', 'label': ""rgyas pa 'bum gyi 'gyur byang drug bshad pa (5031)"", 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': None, 'tei_refs': None, 'support_notes': None, 'confidence': 'Positive', 'start': None, 'end': None}]",,,,,,https://purl.bdrc.io/resource/MW1PD89084_743F1C,False,,rgyas pa 'bum gyi 'gyur byang drug bshad pa,Set 2,56,29,553-554,1,,,,,,2_056_29,available,,
https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/5056/,"[{'id': 1546, 'label': ""rgyas sras zhi ba lha'i gsung sgros (5057) has as an instance rgyas sras zhi ba lha'i gsung sgros (5056)"", 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/5057/', 'label': ""rgyas sras zhi ba lha'i gsung sgros (5057)"", 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/5056/', 'label': ""rgyas sras zhi ba lha'i gsung sgros (5056)"", 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': None, 'tei_refs': None, 'support_notes': None, 'confidence': 'Positive', 'start': None, 'end': None}]",,,,"[8H6M69W4] does not list any item with the signature ""phyi la 182.""",rgyal sras rin po che'i gsung sgros,https://purl.bdrc.io/resource/MW1PD89084_F85AF8,False,,rgyas sras zhi ba lha'i gsung sgros,Set 2,59,2,167-174,4,la,182,,,,2_059_02,available,,
https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/7306/,"[{'id': 5651, 'label': ""rgyud bla'i 'grel pa mdo dang sbyar ba nges pa don gyi snang ba (4618) has as an instance rgyud bla'i mdo sbyar (7306)"", 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/4618/', 'label': ""rgyud bla'i 'grel pa mdo dang sbyar ba nges pa don gyi snang ba (4618)"", 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/7306/', 'label': ""rgyud bla'i mdo sbyar (7306)"", 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': '', 'tei_refs': '', 'support_notes': '', 'confidence': 'Positive', 'start': None, 'end': None}]",,,,"Listed in [HMSTSJ7Q]: 113, pod 91, No. 800: rgyud bla'i mdo sbyar, 13 fols. Incomplete instance, or instance of a different work.
Mentioned in [BAQ9MH4T]: 413, n. 51.",,,True,,rgyud bla'i mdo sbyar,,,,,13,,,,'phan po na lendra,,,non-accessible,,
https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/6131/,"[{'id': 2795, 'label': ""rgyud bla ma'i bsdus don (6106) has as an instance rgyud bla ma'i bsdus don (6131)"", 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/6106/', 'label': ""rgyud bla ma'i bsdus don (6106)"", 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/6131/', 'label': ""rgyud bla ma'i bsdus don (6131)"", 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': '', 'tei_refs': '', 'support_notes': '', 'confidence': 'Positive', 'start': None, 'end': None}]",,,,"Incomplete manuscript in cursive script discovered in Khara-Khoto, currently housed in the British Library. 
Plates of the manuscript in <<Takeuchi and Iuchi 2016 [6852GZ36]>>: 537.
Transcription in [H4UUPDCX]: 172-179.",rgyud bla ma'i bsdus don (colophon),,True,,rgyud bla ma'i bsdus don,,,,,1(/2),,,,"Khara-Khoto
British Library, IOL, K.K.v.b.35b",,,available,61 x 8,"See [H4UUPDCX]: 135.
One folio (fol. 2) is extant out of 2 folios. Some words on the verso are illegible.
Lemmata of the base text (verses and auto-commentary) corresponding to the sections being distinguished written as interlinear notes in red ink.
Orthographic particularities:
- palatalization of m (e.g., myed for med)
Work colophon, fol. 2b6: rgyud bla ma'i bsdus don lo tsa ba dge slong blo ldan shes rab kyis sbyar pa || ([H4UUPDCX]: 179)"
https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/7056/,"[{'id': 4804, 'label': ""theg pa chen po rgyud bla ma'i bsdus pa'i don (4490) has as an instance rgyud bla ma'i bsdus don (7056)"", 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/4490/', 'label': ""theg pa chen po rgyud bla ma'i bsdus pa'i don (4490)"", 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/7056/', 'label': ""rgyud bla ma'i bsdus don (7056)"", 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': '', 'tei_refs': '', 'support_notes': '', 'confidence': 'Positive', 'start': None, 'end': None}]",,,,"A few pages only are preserved at sNye mo bye mkhar chos sde. See [S635TW6P]: 62 (bslab btus kyi bsdus don zhig yod kyang shog ldeb gcig las mi 'dug | yang snye mo bye mkhar chos sde dgon du bslab btus kyi 'grel ba dang | spyod 'jug bsdus don | rgyud bla ma'i bsdus don gsum gyi dpe cha sngar yod kyang da lta shog ldeb kha shas las mi 'dug).
This corresponds to the item listed in [HMSTSJ7Q]: 44, bod 47, No. 3: dge slong chos kyi seng ge'i rgyud bla ma'i bsdus don (bris rnying 'bru tsha).",,,True,,rgyud bla ma'i bsdus don,,,,,,,,,snye mo bye mkhar chos sde,,,non-accessible,,Script: bris rnying 'bru tsha.
https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/6266/,"[{'id': 2815, 'label': ""theg pa chen po rgyud bla ma'i bstan bcos kyi don bsdus pa (4441) has as an instance rgyud bla ma'i don bsdus (6266)"", 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/4441/', 'label': ""theg pa chen po rgyud bla ma'i bstan bcos kyi don bsdus pa (4441)"", 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/6266/', 'label': ""rgyud bla ma'i don bsdus (6266)"", 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': ""[8H6M69W4]: No. 15801. Title: rgyud bla ma'i don bsdus. Author: lo tsA ba blo ldan shes rab kyis."", 'tei_refs': '', 'support_notes': '', 'confidence': 'Uncertain', 'start': None, 'end': None}]",,,,"15-folio (incomplete?) manuscript listed in the [8H6M69W4]: No. 15801. Title: rgyud bla ma'i don bsdus. Author: lo tsA ba blo ldan shes rab kyis. 
15 folio seems to extensive for this work to be a topical outline (see (ID:6106)). Conversely, if it is indeed an instance of work (ID:4441), the manuscript is probably incomplete. 
See <<Kano 2016 [BAQ9MH4T]>>: 244-245.",rgyud bla ma'i don bsdus (catalogue),,True,,rgyud bla ma'i don bsdus,,,,,15,tsha,41,15801,'bras spungs gnas bcu lha khang,,,non-accessible,61.5 x 9.5,Script: 'bru tsha.
https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/6271/,"[{'id': 2821, 'label': ""theg pa chen po rgyud bla ma'i bstan bcos kyi don bsdus pa (4441) has as an instance rgyud bla ma'i 'grel ba (6271)"", 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/4441/', 'label': ""theg pa chen po rgyud bla ma'i bstan bcos kyi don bsdus pa (4441)"", 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/6271/', 'label': ""rgyud bla ma'i 'grel ba (6271)"", 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': '', 'tei_refs': '', 'support_notes': '', 'confidence': 'Positive', 'start': None, 'end': None}]",,,,This blockprint was not included in [ZZVAXS4X] because it was not legible ([S635TW6P]: 47).,,,True,,rgyud bla ma'i 'grel ba,,,,,,,,,bod jongs dpe mdzod khang,,,non-accessible,,Blockprint.
https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/4617/,"[{'id': 1348, 'label': ""rgyud bla'i 'grel pa mdo dang sbyar ba nges pa don gyi snang ba (4618) has as an instance rgyud bla ma'i 'grel pa mdo dang sbyar ba nges pa'i don gyi snang ba (1) (4617)"", 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/4618/', 'label': ""rgyud bla'i 'grel pa mdo dang sbyar ba nges pa don gyi snang ba (4618)"", 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/4617/', 'label': ""rgyud bla ma'i 'grel pa mdo dang sbyar ba nges pa'i don gyi snang ba (1) (4617)"", 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': None, 'tei_refs': None, 'support_notes': None, 'confidence': 'Positive', 'start': None, 'end': None}]",,,,[8H6M69W4] reports 202 folios for No. 16014 (title: rgyud bla ma'i 'grel pa mdo dang sbyar ba nges don gyi snang ba; author: rin chen ye shes).,"theg pa chen po rgyud bla ma'i 'grel pa mdo dang sbyar ba nges pa'i don gyi snang pa (colophon)
rgyud bla ma'i 'grel pa mdo dang sbyar ba nges pa'i don gyi snang ba (cover page)
rgyud bla ma'i 'grel pa mdo dang sbyar ba nges don gyi snang ba (catalogue)",https://purl.bdrc.io/resource/MW1PD89051_55AE4B,True,,rgyud bla ma'i 'grel pa mdo dang sbyar ba nges pa'i don gyi snang ba (1),Set 1,20,1,23-445,212,tsha,125,16014,'bras spungs gnas bcu lha khang,,1_020_01,available,41 x 7.5,"Script: dpe tshugs.
Proofread once (zhus dag lan cig byas_so)."
https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/7247/,"[{'id': 5477, 'label': ""rgyud bla'i 'grel pa mdo dang sbyar ba nges pa don gyi snang ba (4618) has as an instance rgyud bla ma'i 'grel pa mdo dang sbyar ba nges pa'i don gyi snang ba (2) (7247)"", 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/4618/', 'label': ""rgyud bla'i 'grel pa mdo dang sbyar ba nges pa don gyi snang ba (4618)"", 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/7247/', 'label': ""rgyud bla ma'i 'grel pa mdo dang sbyar ba nges pa'i don gyi snang ba (2) (7247)"", 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': '', 'tei_refs': '', 'support_notes': '', 'confidence': 'Positive', 'start': None, 'end': None}]",,,,"Mentioned in [BAQ9MH4T]: 413, n. 51.",,,True,,rgyud bla ma'i 'grel pa mdo dang sbyar ba nges pa'i don gyi snang ba (2),,,,,271,la,417,19019,'bras spungs gnas bcu lha khang,,,non-accessible,32.5 x 8,Script: dpe tshugs.
https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/7395/,"[{'id': 5839, 'label': ""rgyud bla'i 'grel pa mdo dang sbyar ba nges pa don gyi snang ba (4618) has as an instance rgyud bla ma'i 'grel pa mdo dang sbyar ba nges pa'i don gyi snang ba (4) (7395)"", 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/4618/', 'label': ""rgyud bla'i 'grel pa mdo dang sbyar ba nges pa don gyi snang ba (4618)"", 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/7395/', 'label': ""rgyud bla ma'i 'grel pa mdo dang sbyar ba nges pa'i don gyi snang ba (4) (7395)"", 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': '', 'tei_refs': '', 'support_notes': '', 'confidence': 'Positive', 'start': None, 'end': None}]",2015-12-31,2015-01-01,2015-07-02,,,http://purl.bdrc.io/resource/MW3CN3408_526E0B,False,2015,rgyud bla ma'i 'grel pa mdo dang sbyar ba nges pa'i don gyi snang ba (4),,,,,,,,,,KD9A85J8,,available,,Modern typeset edition.
https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/6585/,"[{'id': 3498, 'label': ""rgyud bla ma'i 'grel pa rton pa bzhi ldan mkhas pa dga' byed (6584) has as an instance rgyud bla ma'i 'grel pa rton pa bzhi ldan mkhas pa dga' byed (6585)"", 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/6584/', 'label': ""rgyud bla ma'i 'grel pa rton pa bzhi ldan mkhas pa dga' byed (6584)"", 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/6585/', 'label': ""rgyud bla ma'i 'grel pa rton pa bzhi ldan mkhas pa dga' byed (6585)"", 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': '[8H6M69W4]: No. 15843.', 'tei_refs': '', 'support_notes': '', 'confidence': 'Positive', 'start': None, 'end': None}]",,,,[8H6M69W4] reports 87 folios for No. 15843 - this corresponds to the number written on the last folio.,rgyud bla ma'i 'grel ba rton pa bzhin ldan mkhas pa dga' byed (catalogue),https://purl.bdrc.io/resource/MW3CN3014_D6EAC8,True,,rgyud bla ma'i 'grel pa rton pa bzhi ldan mkhas pa dga' byed,,,,,88,tsha,59,15843,'bras spungs gnas bcu lha khang,YCPV4E9H,,available,47 x 8.2,"Script: dpe tshugs.
The title on the cover page and the incipit were presumably highlighted in color, and are not legible on the reproduction.
Number on the last folio: 87.
Two folios - numbered 57 and 57 'og ma - between fol. 56 and fol. 58."
https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/5216/,"[{'id': 1620, 'label': ""rgyud bla ma'i sa bcad mtshungs med legs bshad (5217) has as an instance rgyud bla ma'i sa bcad mtshungs med legs bshad (5216)"", 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/5217/', 'label': ""rgyud bla ma'i sa bcad mtshungs med legs bshad (5217)"", 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/5216/', 'label': ""rgyud bla ma'i sa bcad mtshungs med legs bshad (5216)"", 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': None, 'tei_refs': None, 'support_notes': None, 'confidence': 'Positive', 'start': None, 'end': None}]",,,,,rgyud bla ma'i sa bcad mtshungs med legs bshad (catalogue),https://purl.bdrc.io/resource/MW1PD153536_FDCF46,False,,rgyud bla ma'i sa bcad mtshungs med legs bshad,Set 3,76,5,395-422,14,tsha,122,16012,'bras spungs gnas bcu lha khang,,3_076_05,available,46 x 7.5,Script: dpe tshugs.
https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/5230/,"[{'id': 1627, 'label': ""rgyud bla ma'i spyi don (5231) has as an instance rgyud bla ma'i spyi don (5230)"", 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/5231/', 'label': ""rgyud bla ma'i spyi don (5231)"", 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/5230/', 'label': ""rgyud bla ma'i spyi don (5230)"", 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': None, 'tei_refs': None, 'support_notes': None, 'confidence': 'Positive', 'start': None, 'end': None}]",,,,"[8H6M69W4] does not list any item with the signature ""phyi la 60"" (gap between ""phyi la 58"" and ""phyi la 64"").",,https://purl.bdrc.io/resource/MW1PD153536_BAB5D7,False,,rgyud bla ma'i spyi don,Set 3,76,12,505-506,1,la,60,,,,3_076_12,available,,
https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/7333/,"[{'id': 5686, 'label': ""theg pa chen po rgyud bla ma'i bstan bcos tshig dang don gyi cha rgya cher bsnyad pa phra ba'i don gsal ba (4492) has as an instance rgyud bla ma'i Tik (7333)"", 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/4492/', 'label': ""theg pa chen po rgyud bla ma'i bstan bcos tshig dang don gyi cha rgya cher bsnyad pa phra ba'i don gsal ba (4492)"", 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/7333/', 'label': ""rgyud bla ma'i Tik (7333)"", 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': '', 'tei_refs': '', 'support_notes': ""[HMSTSJ7Q]: 73, No. 25 (phywa pa'i rgyud bla ma'i Tik)."", 'confidence': 'Positive', 'start': None, 'end': None}]",,,,"Listed in [HMSTSJ7Q]: 73, No. 25 (phywa pa'i rgyud bla ma'i Tik).
[8H6M69W4] does not list any entry with the signatures ""phyi tsha 55"" and ""phyi tsha 56.""",phywa pa'i rgyud bla ma'i Tik (catalogue),,True,,rgyud bla ma'i Tik,,,,,,tsha,56,,'bras spungs gnas bcu lha khang,,,non-accessible,,
https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/7159/,"[{'id': 5052, 'label': ""theg pa chen po rgyud bla ma'i bstan bcos kyi rgyan gyi me tog (5111) has as an instance rgyud bla ma'i TI ka rgyan gyi me tog (7159)"", 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/5111/', 'label': ""theg pa chen po rgyud bla ma'i bstan bcos kyi rgyan gyi me tog (5111)"", 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/7159/', 'label': ""rgyud bla ma'i TI ka rgyan gyi me tog (7159)"", 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': '', 'tei_refs': '', 'support_notes': '', 'confidence': 'Positive', 'start': None, 'end': None}]",,,,"This item, kept at the Cultural Palace of Nationalities in Beijing (CPN), is mentioned in [CTQMVBPR]: 24.",,,True,,rgyud bla ma'i TI ka rgyan gyi me tog,,,,,18,,,,CPN 7016(5),,,non-accessible,,
https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/5453/,"[{'id': 1728, 'label': 'rgyud sde spyi bshad mdor bsdus (5454) has as an instance rgyud sde spyi bshad mdor bsdus (5453)', 'subj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.work/5454/', 'label': 'rgyud sde spyi bshad mdor bsdus (5454)', 'content_type_key': 'apis_ontology.work', 'content_type_name': 'work'}, 'obj': {'url': 'https://tibschol.acdh-ch-dev.oeaw.ac.at/apis/api/apis_ontology.instance/5453/', 'label': 'rgyud sde spyi bshad mdor bsdus (5453)', 'content_type_key': 'apis_ontology.instance', 'content_type_name': 'instance'}, 'end_date_to': None, 'end_date_from': None, 'end_date_sort': None, 'start_date_to': None, 'start_date_from': None, 'start_date_sort': None, 'zotero_refs': None, 'tei_refs': None, 'support_notes': None, 'confidence': 'Positive', 'start': None, 'end': None}]",,,,,dar snying gi zhal gdams dam chos ngos 'dzin (catalogue),https://purl.bdrc.io/resource/MW4PD3076_438355,False,,rgyud sde spyi bshad mdor bsdus,Set 4,111,1,3-8,3,la,360,18823,'bras spungs gnas bcu lha khang,,4_111_01,available,61.1 x 8.6,Script: dpe tshugs.
